Tag Name,Value,Timestamp
BLDC Speed,0,02 Mar 2017 15:52:17:904  
BLDC Speed,0,02 Mar 2017 15:52:18:154  
BLDC Speed,0,02 Mar 2017 15:52:18:404  
BLDC Speed,0,02 Mar 2017 15:52:18:655  
BLDC Speed,0,02 Mar 2017 15:52:18:905  
BLDC Speed,0,02 Mar 2017 15:52:19:155  
BLDC Speed,0,02 Mar 2017 15:52:19:405  
BLDC Speed,0,02 Mar 2017 15:52:19:654  
BLDC Speed,0,02 Mar 2017 15:52:19:905  
BLDC Speed,0,02 Mar 2017 15:52:20:156  
BLDC Speed,0,02 Mar 2017 15:52:20:404  
BLDC Speed,0,02 Mar 2017 15:52:20:656  
BLDC Speed,0,02 Mar 2017 15:52:20:904  
BLDC Speed,0,02 Mar 2017 15:52:21:154  
BLDC Speed,0,02 Mar 2017 15:52:21:404  
BLDC Speed,0,02 Mar 2017 15:52:21:654  
BLDC Speed,0,02 Mar 2017 15:52:21:904  
BLDC Speed,0,02 Mar 2017 15:52:22:155  
BLDC Speed,0,02 Mar 2017 15:52:22:404  
BLDC Speed,0,02 Mar 2017 15:52:22:655  
BLDC Speed,0,02 Mar 2017 15:52:22:905  
BLDC Speed,0,02 Mar 2017 15:52:23:154  
BLDC Speed,0,02 Mar 2017 15:52:23:405  
BLDC Speed,0,02 Mar 2017 15:52:23:655  
BLDC Speed,0,02 Mar 2017 15:52:23:905  
BLDC Speed,0,02 Mar 2017 15:52:24:154  
BLDC Speed,0,02 Mar 2017 15:52:24:405  
BLDC Speed,0,02 Mar 2017 15:52:24:655  
BLDC Speed,0,02 Mar 2017 15:52:24:905  
BLDC Speed,0,02 Mar 2017 15:52:25:154  
BLDC Speed,0,02 Mar 2017 15:52:25:404  
BLDC Speed,0,02 Mar 2017 15:52:25:654  
BLDC Speed,0,02 Mar 2017 15:52:25:905  
BLDC Speed,0,02 Mar 2017 15:52:26:154  
BLDC Speed,0,02 Mar 2017 15:52:26:404  
